,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ELAPSED_TIME,DISTANCE,ARR_DELAY_NEW
33969,2012,5,5,OO,COS,CO,2120,137.0,809.0,82.0
33970,2012,5,1,OO,COS,CO,2120,137.0,809.0,5.0
33971,2012,5,2,OO,COS,CO,1734,140.0,809.0,9.0
33972,2012,5,5,OO,COS,CO,2120,137.0,809.0,5.0
33973,2012,5,1,OO,COS,CO,2120,137.0,809.0,9.0
33974,2012,5,4,OO,COS,CO,2120,137.0,809.0,11.0
33975,2012,5,6,OO,RSW,FL,1305,134.0,861.0,4.0
33976,2012,5,5,OO,RSW,FL,1305,134.0,861.0,4.0
33977,2012,5,1,OO,RSW,FL,1305,134.0,861.0,10.0
33978,2012,5,3,OO,RSW,FL,1305,134.0,861.0,31.0
33979,2012,5,4,OO,RSW,FL,1305,134.0,861.0,9.0
33980,2012,5,5,OO,RSW,FL,1305,134.0,861.0,13.0
33981,2012,5,2,OO,RSW,FL,1305,134.0,861.0,10.0
33982,2012,5,7,OO,RSW,FL,1305,134.0,861.0,19.0
33983,2012,5,5,OO,RSW,FL,1305,134.0,861.0,7.0
33984,2012,5,4,OO,RSW,FL,1305,134.0,861.0,5.0
33985,2012,5,3,OO,RSW,FL,1305,134.0,861.0,35.0
33986,2012,5,3,OO,RSW,FL,1305,134.0,861.0,11.0
33987,2012,5,4,OO,RSW,FL,1305,134.0,861.0,90.0
33988,2012,5,1,OO,RSW,FL,1305,134.0,861.0,16.0
33989,2012,5,7,OO,RSW,FL,1305,134.0,861.0,1.0
33990,2012,5,7,OO,RSW,FL,1305,134.0,861.0,16.0
33991,2012,5,2,OO,RSW,FL,1305,134.0,861.0,16.0
33992,2012,5,1,OO,RSW,FL,1305,134.0,861.0,7.0
33993,2012,5,6,OO,RSW,FL,1305,134.0,861.0,8.0
33994,2012,5,4,OO,RSW,FL,1305,134.0,861.0,9.0
33995,2012,5,3,OO,RSW,FL,1305,134.0,861.0,26.0
33996,2012,5,6,OO,RSW,FL,1305,134.0,861.0,9.0
33997,2012,5,2,OO,RSW,FL,1305,134.0,861.0,9.0
33998,2012,5,6,OO,RSW,FL,1305,134.0,861.0,1.0
33999,2012,5,4,OO,RSW,FL,1305,134.0,861.0,1.0
34000,2012,5,2,OO,RSW,FL,1305,134.0,861.0,10.0
34001,2012,5,2,OO,RSW,FL,1305,134.0,861.0,17.0
34002,2012,5,3,OO,RSW,FL,1305,134.0,861.0,17.0
34003,2012,5,7,OO,RSW,FL,1305,134.0,861.0,12.0
34004,2012,5,5,OO,RSW,FL,1305,134.0,861.0,110.0
34005,2012,5,5,OO,ORF,VA,1347,169.0,1201.0,2.0
34006,2012,5,2,OO,ORF,VA,1347,169.0,1201.0,8.0
34007,2012,5,4,OO,ORF,VA,1347,169.0,1201.0,4.0
34008,2012,5,6,OO,ATL,GA,1303,123.0,689.0,3.0
34009,2012,5,1,OO,IAD,VA,1010,185.0,1190.0,13.0
34010,2012,5,7,OO,IAD,VA,1010,185.0,1190.0,29.0
34011,2012,5,5,OO,IAD,VA,1010,185.0,1190.0,10.0
34012,2012,5,4,OO,IAD,VA,1010,185.0,1190.0,56.0
34013,2012,5,2,OO,IAD,VA,1010,185.0,1190.0,8.0
34014,2012,5,4,OO,IAD,VA,1010,185.0,1190.0,15.0
34015,2012,5,7,OO,IAD,VA,1010,185.0,1190.0,16.0
34016,2012,5,1,OO,IAD,VA,1010,185.0,1190.0,37.0
34017,2012,5,1,OO,IAD,VA,1010,185.0,1190.0,5.0
34018,2012,5,1,OO,IAD,VA,1010,185.0,1190.0,6.0
34019,2012,5,4,OO,IAD,VA,1010,185.0,1190.0,96.0
34020,2012,5,5,OO,IAD,VA,1010,185.0,1190.0,7.0
34021,2012,5,2,OO,SLC,UT,1650,188.0,1195.0,14.0
34022,2012,5,3,OO,SLC,UT,1835,194.0,1195.0,36.0
34023,2012,5,5,OO,SLC,UT,1835,194.0,1195.0,66.0
34024,2012,5,7,OO,SLC,UT,1835,194.0,1195.0,23.0
34025,2012,5,2,OO,SLC,UT,1650,188.0,1195.0,3.0
34026,2012,5,7,OO,SLC,UT,1835,194.0,1195.0,5.0
34027,2012,5,1,OO,SLC,UT,1835,194.0,1195.0,4.0
34028,2012,5,3,OO,SLC,UT,1835,194.0,1195.0,57.0
34029,2012,5,4,OO,CMH,OH,1559,149.0,986.0,23.0
34030,2012,5,2,OO,CMH,OH,1559,149.0,986.0,72.0
34031,2012,5,3,OO,CMH,OH,1559,149.0,986.0,5.0
34032,2012,5,1,OO,CMH,OH,1559,149.0,986.0,3.0
34033,2012,5,5,OO,CMH,OH,1559,149.0,986.0,55.0
34034,2012,5,6,OO,CMH,OH,1559,149.0,986.0,6.0
34035,2012,5,2,OO,CMH,OH,1559,149.0,986.0,2.0
34036,2012,5,4,OO,CMH,OH,1559,149.0,986.0,7.0
34037,2012,5,5,OO,CMH,OH,1559,149.0,986.0,24.0
34038,2012,5,4,OO,CMH,OH,1559,149.0,986.0,61.0
34039,2012,5,3,OO,CMH,OH,1559,149.0,986.0,16.0
34040,2012,5,1,OO,CMH,OH,1559,149.0,986.0,18.0
34041,2012,5,2,OO,CMH,OH,1559,149.0,986.0,8.0
34042,2012,5,7,OO,CMH,OH,1550,149.0,986.0,53.0
34043,2012,5,1,OO,CMH,OH,1559,149.0,986.0,23.0
34044,2012,5,2,OO,CMH,OH,1559,149.0,986.0,15.0
34045,2012,5,7,OO,CMH,OH,1550,149.0,986.0,10.0
34046,2012,5,3,OO,CMH,OH,1559,149.0,986.0,23.0
34047,2012,5,5,OO,CMH,OH,1559,149.0,986.0,5.0
34048,2012,5,2,OO,CMH,OH,1559,149.0,986.0,2.0
34049,2012,5,1,OO,CMH,OH,1559,149.0,986.0,1.0
34050,2012,5,7,OO,CMH,OH,1550,149.0,986.0,4.0
34051,2012,5,3,OO,CMH,OH,1559,149.0,986.0,11.0
34052,2012,5,4,OO,CMH,OH,1559,149.0,986.0,17.0
34053,2012,5,3,OO,CMH,OH,1559,149.0,986.0,12.0
34054,2012,5,6,OO,TUS,AZ,2125,154.0,936.0,4.0
34055,2012,5,3,OO,TUS,AZ,2125,154.0,936.0,17.0
34056,2012,5,7,OO,TUS,AZ,2125,154.0,936.0,4.0
34057,2012,5,3,OO,TUS,AZ,2125,154.0,936.0,9.0
34058,2012,5,1,OO,TUS,AZ,2125,154.0,936.0,108.0
34059,2012,5,4,OO,TUS,AZ,2125,154.0,936.0,5.0
34060,2012,5,5,OO,TUS,AZ,2125,154.0,936.0,21.0
34061,2012,5,6,OO,PIT,PA,1030,165.0,1117.0,2.0
34062,2012,5,6,OO,PIT,PA,1030,165.0,1117.0,4.0
34063,2012,5,6,OO,PIT,PA,1030,165.0,1117.0,5.0
34064,2012,5,4,OO,ABQ,NM,1216,130.0,744.0,61.0
34065,2012,5,1,OO,ABQ,NM,1216,130.0,744.0,10.0
34066,2012,5,6,OO,ABQ,NM,1145,130.0,744.0,6.0
34067,2012,5,5,OO,ABQ,NM,1216,130.0,744.0,6.0
34068,2012,5,7,OO,ABQ,NM,1214,130.0,744.0,17.0
34069,2012,5,5,OO,ABQ,NM,1216,130.0,744.0,6.0
34070,2012,5,4,OO,COS,CO,910,139.0,809.0,55.0
34071,2012,5,3,OO,COS,CO,910,139.0,809.0,1.0
34072,2012,5,2,OO,COS,CO,910,139.0,809.0,26.0
34073,2012,5,5,OO,COS,CO,910,139.0,809.0,19.0
34074,2012,5,4,OO,OMA,NE,848,127.0,781.0,4.0
34075,2012,5,5,OO,OMA,NE,848,127.0,781.0,1.0
34076,2012,5,5,OO,BFL,CA,2115,220.0,1428.0,8.0
34077,2012,5,1,OO,BFL,CA,2115,220.0,1428.0,83.0
34078,2012,5,1,OO,BFL,CA,2115,220.0,1428.0,1.0
34079,2012,5,1,OO,BFL,CA,2115,220.0,1428.0,60.0
34080,2012,5,4,OO,BFL,CA,2115,220.0,1428.0,7.0
34081,2012,5,5,OO,BFL,CA,2115,220.0,1428.0,63.0
34082,2012,5,4,OO,BFL,CA,2115,220.0,1428.0,6.0
34083,2012,5,4,OO,BFL,CA,2115,220.0,1428.0,4.0
34084,2012,5,3,OO,BFL,CA,2115,220.0,1428.0,39.0
34085,2012,5,5,OO,BFL,CA,2115,220.0,1428.0,4.0
34086,2012,5,2,OO,BFL,CA,2115,220.0,1428.0,2.0
34087,2012,5,3,OO,BFL,CA,2115,220.0,1428.0,21.0
34088,2012,5,2,OO,IAD,VA,1859,184.0,1190.0,4.0
34089,2012,5,5,OO,IAD,VA,1859,184.0,1190.0,11.0
34090,2012,5,3,OO,IAD,VA,1859,184.0,1190.0,26.0
34091,2012,5,4,OO,IAD,VA,1859,184.0,1190.0,18.0
34092,2012,5,7,OO,IAD,VA,1855,184.0,1190.0,4.0
34093,2012,5,1,OO,IAD,VA,1859,184.0,1190.0,14.0
34094,2012,5,3,OO,IAD,VA,1859,184.0,1190.0,49.0
34095,2012,5,5,OO,IAD,VA,1859,184.0,1190.0,16.0
34096,2012,5,4,OO,IAD,VA,1859,184.0,1190.0,6.0
34097,2012,5,1,OO,IAD,VA,1859,184.0,1190.0,9.0
34098,2012,5,5,OO,IAD,VA,1859,184.0,1190.0,19.0
34099,2012,5,6,OO,IAD,VA,1859,184.0,1190.0,4.0
34100,2012,5,3,OO,IAD,VA,1859,184.0,1190.0,2.0
34101,2012,5,4,OO,IAD,VA,1859,184.0,1190.0,48.0
34102,2012,5,4,OO,IAD,VA,1859,184.0,1190.0,40.0
34103,2012,5,1,OO,IAD,VA,1859,184.0,1190.0,25.0
34104,2012,5,2,OO,IAD,VA,1859,184.0,1190.0,13.0
34105,2012,5,7,OO,IAD,VA,1855,184.0,1190.0,41.0
34106,2012,5,1,OO,IAD,VA,1859,184.0,1190.0,18.0
34107,2012,5,2,OO,IAD,VA,1859,184.0,1190.0,3.0
34108,2012,5,7,OO,IAD,VA,1855,184.0,1190.0,10.0
34109,2012,5,5,OO,IAD,VA,1859,184.0,1190.0,39.0
34110,2012,5,2,OO,IAD,VA,1859,184.0,1190.0,28.0
34111,2012,5,5,OO,CMH,OH,1300,149.0,986.0,15.0
34112,2012,5,3,OO,CMH,OH,1300,149.0,986.0,6.0
34113,2012,5,3,OO,CMH,OH,1300,149.0,986.0,3.0
34114,2012,5,2,OO,CMH,OH,1300,149.0,986.0,8.0
34115,2012,5,4,OO,CMH,OH,1300,149.0,986.0,40.0
34116,2012,5,3,OO,CMH,OH,1300,149.0,986.0,29.0
34117,2012,5,4,OO,CMH,OH,1300,149.0,986.0,2.0
34118,2012,5,5,OO,CMH,OH,1300,149.0,986.0,6.0
34119,2012,5,4,OO,CMH,OH,1300,149.0,986.0,16.0
34120,2012,5,5,OO,CMH,OH,1300,149.0,986.0,151.0
34121,2012,5,4,OO,CMH,OH,1300,149.0,986.0,31.0
34122,2012,5,1,OO,CMH,OH,1300,149.0,986.0,61.0
34123,2012,5,2,OO,CMH,OH,1300,149.0,986.0,8.0
34124,2012,5,1,OO,CMH,OH,1300,149.0,986.0,21.0
34125,2012,5,4,OO,CMH,OH,1300,149.0,986.0,14.0
34126,2012,5,3,OO,CMH,OH,1300,149.0,986.0,8.0
34127,2012,5,4,OO,OMA,NE,848,127.0,781.0,5.0
34128,2012,5,3,OO,OMA,NE,848,127.0,781.0,1.0
34129,2012,5,7,OO,OMA,NE,1256,127.0,781.0,3.0
34130,2012,5,1,OO,OMA,NE,848,127.0,781.0,11.0
34131,2012,5,4,OO,OMA,NE,848,127.0,781.0,31.0
34132,2012,5,5,OO,OMA,NE,848,127.0,781.0,32.0
34133,2012,5,7,OO,OMA,NE,1256,127.0,781.0,3.0
34134,2012,5,3,OO,OMA,NE,848,127.0,781.0,16.0
34135,2012,5,4,OO,OMA,NE,848,127.0,781.0,6.0
34136,2012,5,5,OO,OMA,NE,848,127.0,781.0,6.0
34137,2012,5,1,OO,OMA,NE,848,127.0,781.0,20.0
34138,2012,5,3,OO,OMA,NE,848,127.0,781.0,5.0
34139,2012,5,6,OO,ELP,TX,1805,122.0,667.0,6.0
34140,2012,5,3,OO,ELP,TX,2125,118.0,667.0,12.0
34141,2012,5,5,OO,SLC,UT,1416,189.0,1195.0,1.0
34142,2012,5,6,OO,SLC,UT,1416,189.0,1195.0,29.0
34143,2012,5,4,OO,SLC,UT,1416,189.0,1195.0,5.0
34144,2012,5,4,OO,SLC,UT,1416,189.0,1195.0,1.0
34145,2012,5,1,OO,COS,CO,910,139.0,809.0,25.0
34146,2012,5,2,OO,COS,CO,910,139.0,809.0,4.0
34147,2012,5,5,OO,COS,CO,910,139.0,809.0,14.0
34148,2012,5,1,OO,COS,CO,910,139.0,809.0,10.0
34149,2012,5,4,OO,COS,CO,910,139.0,809.0,29.0
34150,2012,5,6,OO,CMH,OH,1259,149.0,986.0,8.0
34151,2012,5,6,OO,CMH,OH,1259,149.0,986.0,9.0
34152,2012,5,6,OO,CMH,OH,1259,149.0,986.0,6.0
34153,2012,5,1,OO,ABQ,NM,843,130.0,744.0,67.0
34154,2012,5,1,OO,ABQ,NM,843,130.0,744.0,1.0
34155,2012,5,3,OO,ABQ,NM,842,130.0,744.0,8.0
34156,2012,5,5,OO,ABQ,NM,843,130.0,744.0,9.0
34157,2012,5,4,OO,ABQ,NM,843,130.0,744.0,3.0
34158,2012,5,4,OO,ABQ,NM,843,130.0,744.0,5.0
34159,2012,5,5,OO,OMA,NE,1805,131.0,781.0,28.0
34160,2012,5,4,OO,OMA,NE,1805,131.0,781.0,8.0
34161,2012,5,7,OO,OMA,NE,1805,131.0,781.0,13.0
34162,2012,5,1,OO,OMA,NE,1805,131.0,781.0,20.0
34163,2012,5,3,OO,OMA,NE,1805,131.0,781.0,12.0
34164,2012,5,1,OO,OMA,NE,1805,131.0,781.0,24.0
34165,2012,5,4,OO,OMA,NE,1805,131.0,781.0,32.0
34166,2012,5,4,OO,OMA,NE,1805,131.0,781.0,35.0
34167,2012,5,3,OO,OMA,NE,1805,131.0,781.0,19.0
34168,2012,5,5,OO,OMA,NE,1805,131.0,781.0,1.0
34169,2012,5,1,OO,OMA,NE,1805,131.0,781.0,8.0
34170,2012,5,7,OO,OMA,NE,1805,131.0,781.0,7.0
34171,2012,5,3,OO,OMA,NE,1805,131.0,781.0,4.0
34172,2012,5,6,OO,OMA,NE,1805,131.0,781.0,13.0
34173,2012,5,3,OO,OMA,NE,1805,131.0,781.0,48.0
34174,2012,5,5,OO,OMA,NE,1805,131.0,781.0,17.0
34175,2012,5,7,OO,MCI,MO,1009,117.0,643.0,59.0
34176,2012,5,7,OO,MCI,MO,1009,117.0,643.0,5.0
34177,2012,5,7,OO,MCI,MO,1009,117.0,643.0,4.0
34178,2012,5,4,OO,MCI,MO,807,121.0,643.0,3.0
34179,2012,5,5,OO,MCI,MO,807,121.0,643.0,1.0
34180,2012,5,2,OO,MCI,MO,807,121.0,643.0,16.0
34181,2012,5,5,OO,MCI,MO,807,121.0,643.0,11.0
34182,2012,5,5,OO,MCI,MO,807,121.0,643.0,34.0
34183,2012,5,2,OO,MCI,MO,807,121.0,643.0,21.0
34184,2012,5,1,OO,MCI,MO,807,121.0,643.0,6.0
34185,2012,5,5,OO,MCI,MO,807,121.0,643.0,5.0
34186,2012,5,1,OO,CHS,SC,1919,134.0,925.0,119.0
34187,2012,5,7,OO,CHS,SC,1919,134.0,925.0,18.0
34188,2012,5,2,OO,CHS,SC,1919,134.0,925.0,15.0
34189,2012,5,3,OO,CHS,SC,1919,134.0,925.0,14.0
34190,2012,5,4,OO,CHS,SC,1919,134.0,925.0,52.0
34191,2012,5,1,OO,SLC,UT,800,199.0,1195.0,1.0
34192,2012,5,4,OO,SLC,UT,800,199.0,1195.0,1.0
34193,2012,5,5,OO,SLC,UT,800,199.0,1195.0,7.0
34194,2012,5,6,OO,SLC,UT,800,199.0,1195.0,17.0
34195,2012,5,2,OO,SLC,UT,800,199.0,1195.0,2.0
34196,2012,5,2,OO,MSP,MN,1550,163.0,1034.0,14.0
34197,2012,5,5,OO,MSP,MN,1550,163.0,1034.0,1.0
34198,2012,5,7,OO,MSP,MN,1551,163.0,1034.0,2.0
34199,2012,5,1,OO,MSP,MN,1550,163.0,1034.0,13.0
34200,2012,5,1,OO,MSP,MN,1550,163.0,1034.0,3.0
34201,2012,5,2,OO,MSP,MN,1550,163.0,1034.0,3.0
34202,2012,5,4,OO,MSP,MN,1550,163.0,1034.0,22.0
34203,2012,5,4,OO,MSP,MN,1550,163.0,1034.0,23.0
34204,2012,5,2,OO,MSP,MN,1550,163.0,1034.0,8.0
34205,2012,5,5,OO,MSP,MN,1550,163.0,1034.0,39.0
34206,2012,5,2,OO,MSP,MN,1550,163.0,1034.0,2.0
34207,2012,5,4,OO,MSP,MN,1550,163.0,1034.0,41.0
34208,2012,5,2,OO,MSP,MN,1550,163.0,1034.0,7.0
34209,2012,5,5,OO,MSP,MN,1550,163.0,1034.0,75.0
34210,2012,5,4,OO,MSP,MN,1550,163.0,1034.0,30.0
34211,2012,5,1,OO,MSP,MN,1550,163.0,1034.0,10.0
34212,2012,5,4,OO,CVG,KY,957,136.0,871.0,4.0
34213,2012,5,1,OO,CVG,KY,957,136.0,871.0,7.0
34214,2012,5,4,OO,CVG,KY,957,136.0,871.0,8.0
34215,2012,5,5,OO,CVG,KY,957,136.0,871.0,5.0
34216,2012,5,4,OO,CVG,KY,957,136.0,871.0,11.0
34217,2012,5,4,OO,CVG,KY,957,136.0,871.0,18.0
34218,2012,5,7,OO,CVG,KY,957,136.0,871.0,1.0
34219,2012,5,5,OO,CVG,KY,957,136.0,871.0,6.0
34220,2012,5,5,OO,CVG,KY,957,136.0,871.0,34.0
34221,2012,5,7,OO,CVG,KY,957,136.0,871.0,18.0
34222,2012,5,5,OO,CVG,KY,957,136.0,871.0,11.0
34223,2012,5,7,OO,CVG,KY,957,136.0,871.0,50.0
34224,2012,5,7,OO,CVG,KY,957,136.0,871.0,4.0
34225,2012,5,2,OO,DTW,MI,1710,171.0,1075.0,3.0
34226,2012,5,6,OO,DTW,MI,1710,171.0,1075.0,96.0
34227,2012,5,2,OO,OKC,OK,854,83.0,395.0,25.0
34228,2012,5,3,OO,OKC,OK,854,83.0,395.0,6.0
34229,2012,5,2,OO,OKC,OK,854,83.0,395.0,24.0
34230,2012,5,2,OO,OKC,OK,854,83.0,395.0,1.0
34231,2012,5,3,OO,OKC,OK,854,83.0,395.0,1.0
34232,2012,5,3,OO,OKC,OK,854,83.0,395.0,2.0
34233,2012,5,3,OO,ABQ,NM,842,130.0,744.0,5.0
34234,2012,5,2,OO,ABQ,NM,842,130.0,744.0,6.0
34235,2012,5,3,OO,ABQ,NM,842,130.0,744.0,3.0
34236,2012,5,4,OO,ABQ,NM,843,130.0,744.0,3.0
34237,2012,5,5,OO,ABQ,NM,843,130.0,744.0,28.0
34238,2012,5,4,OO,ABQ,NM,843,130.0,744.0,19.0
34239,2012,5,1,OO,ABQ,NM,843,130.0,744.0,5.0
34240,2012,5,4,OO,MCI,MO,1440,117.0,643.0,4.0
34241,2012,5,5,OO,MCI,MO,1440,117.0,643.0,6.0
34242,2012,5,5,OO,MCI,MO,1440,117.0,643.0,25.0
34243,2012,5,3,OO,MCI,MO,1440,117.0,643.0,4.0
34244,2012,5,7,OO,ATL,GA,1509,126.0,689.0,34.0
34245,2012,5,7,OO,ATL,GA,1509,126.0,689.0,6.0
34246,2012,5,2,OO,ATL,GA,1508,126.0,689.0,11.0
34247,2012,5,2,OO,ATL,GA,1508,126.0,689.0,6.0
34248,2012,5,7,OO,ATL,GA,1509,126.0,689.0,25.0
34249,2012,5,2,OO,ATL,GA,1508,126.0,689.0,16.0
34250,2012,5,4,OO,MAF,TX,2120,91.0,429.0,27.0
34251,2012,5,1,OO,MAF,TX,2120,91.0,429.0,20.0
34252,2012,5,5,OO,MAF,TX,2120,91.0,429.0,2.0
34253,2012,5,4,OO,MAF,TX,2120,91.0,429.0,4.0
34254,2012,5,6,OO,MAF,TX,2120,91.0,429.0,5.0
34255,2012,5,3,OO,MAF,TX,2120,91.0,429.0,1.0
34256,2012,5,5,OO,MAF,TX,2120,91.0,429.0,51.0
34257,2012,5,4,OO,MAF,TX,2120,91.0,429.0,3.0
34258,2012,5,2,OO,MAF,TX,2120,91.0,429.0,56.0
34259,2012,5,2,OO,MAF,TX,2120,91.0,429.0,2.0
34260,2012,5,3,OO,MAF,TX,2120,91.0,429.0,2.0
34261,2012,5,7,OO,MAF,TX,2120,91.0,429.0,17.0
34262,2012,5,6,OO,CLT,NC,1015,147.0,912.0,8.0
34263,2012,5,4,OO,CLT,NC,1015,147.0,912.0,6.0
34264,2012,5,4,OO,CLT,NC,1015,147.0,912.0,13.0
34265,2012,5,5,OO,CLT,NC,1015,147.0,912.0,9.0
34266,2012,5,6,OO,CLT,NC,1015,147.0,912.0,6.0
34267,2012,5,5,OO,CLT,NC,1015,147.0,912.0,17.0
34268,2012,5,1,OO,CLT,NC,1015,147.0,912.0,10.0
34269,2012,5,6,OO,CLT,NC,1015,147.0,912.0,12.0
34270,2012,5,1,OO,CLT,NC,1015,147.0,912.0,4.0
34271,2012,5,1,OO,CLT,NC,1015,147.0,912.0,2.0
34272,2012,5,5,OO,CLT,NC,1015,147.0,912.0,14.0
34273,2012,5,1,OO,CLT,NC,1015,147.0,912.0,22.0
34274,2012,5,6,OO,CLT,NC,1015,147.0,912.0,11.0
34275,2012,5,7,OO,DFW,TX,915,76.0,224.0,4.0
34276,2012,5,6,OO,CHS,SC,1919,134.0,925.0,23.0
34277,2012,5,5,OO,CHS,SC,1919,134.0,925.0,12.0
34278,2012,5,5,OO,CHS,SC,1919,134.0,925.0,12.0
34279,2012,5,4,OO,CHS,SC,1919,134.0,925.0,14.0
34280,2012,5,3,OO,CHS,SC,1919,134.0,925.0,9.0
34281,2012,5,2,OO,CHS,SC,1919,134.0,925.0,7.0
34282,2012,5,7,OO,CHS,SC,1919,134.0,925.0,5.0
34283,2012,5,2,OO,CHS,SC,1919,134.0,925.0,36.0
34284,2012,5,3,OO,CHS,SC,1919,134.0,925.0,40.0
34285,2012,5,2,OO,CHS,SC,1919,134.0,925.0,10.0
34286,2012,5,1,OO,CHS,SC,1919,134.0,925.0,32.0
34287,2012,5,3,OO,CHS,SC,1919,134.0,925.0,4.0
34288,2012,5,5,OO,CHS,SC,1919,134.0,925.0,17.0
34289,2012,5,6,OO,CHS,SC,1919,134.0,925.0,3.0
34290,2012,5,5,OO,CHS,SC,1919,134.0,925.0,65.0
34291,2012,5,4,OO,CHS,SC,1919,134.0,925.0,8.0
34292,2012,5,7,OO,CHS,SC,1919,134.0,925.0,18.0
34293,2012,5,1,OO,CHS,SC,1919,134.0,925.0,8.0
34294,2012,5,7,OO,CHS,SC,1919,134.0,925.0,14.0
34295,2012,5,1,OO,CHS,SC,1919,134.0,925.0,2.0
34296,2012,5,2,OO,CHS,SC,1919,134.0,925.0,5.0
34297,2012,5,6,OO,CHS,SC,1919,134.0,925.0,3.0
34298,2012,5,4,OO,CHS,SC,1919,134.0,925.0,10.0
34299,2012,5,2,OO,CLT,NC,1411,147.0,912.0,156.0
34300,2012,5,2,OO,ELP,TX,1401,117.0,667.0,2.0
34301,2012,5,3,OO,ELP,TX,1401,117.0,667.0,78.0
34302,2012,5,2,OO,ELP,TX,1401,117.0,667.0,10.0
34303,2012,5,3,OO,ELP,TX,1401,117.0,667.0,23.0
34304,2012,5,5,OO,DFW,TX,1942,74.0,224.0,47.0
34305,2012,5,4,OO,DFW,TX,1942,74.0,224.0,107.0
34306,2012,5,5,OO,DFW,TX,1942,74.0,224.0,140.0
34307,2012,5,4,OO,DFW,TX,1942,74.0,224.0,21.0
34308,2012,5,3,OO,DFW,TX,1942,74.0,224.0,138.0
34309,2012,5,1,OO,DFW,TX,1942,74.0,224.0,19.0
34310,2012,5,7,OO,DFW,TX,1944,74.0,224.0,13.0
34311,2012,5,2,OO,DFW,TX,1942,74.0,224.0,3.0
34312,2012,5,3,OO,DFW,TX,1942,74.0,224.0,36.0
34313,2012,5,4,OO,DFW,TX,1942,74.0,224.0,9.0
34314,2012,5,1,OO,DFW,TX,1942,74.0,224.0,8.0
34315,2012,5,5,OO,DFW,TX,1942,74.0,224.0,16.0
34316,2012,5,4,OO,DFW,TX,1942,74.0,224.0,13.0
34317,2012,5,7,OO,CHS,SC,1252,140.0,925.0,5.0
34318,2012,5,7,OO,CHS,SC,1252,140.0,925.0,14.0
34319,2012,5,6,OO,MKE,WI,1257,157.0,984.0,17.0
34320,2012,5,4,OO,COS,CO,1735,144.0,809.0,12.0
34321,2012,5,1,OO,COS,CO,1735,144.0,809.0,3.0
34322,2012,5,2,OO,COS,CO,1735,144.0,809.0,3.0
34323,2012,5,4,OO,COS,CO,1735,144.0,809.0,29.0
34324,2012,5,5,OO,COS,CO,1735,144.0,809.0,3.0
34325,2012,5,5,OO,COS,CO,1735,144.0,809.0,20.0
34326,2012,5,4,OO,COS,CO,1735,144.0,809.0,106.0
34327,2012,5,2,OO,MCI,MO,1540,117.0,643.0,5.0
34328,2012,5,5,OO,MCI,MO,1540,117.0,643.0,2.0
34329,2012,5,3,OO,MCI,MO,1540,117.0,643.0,35.0
34330,2012,5,2,OO,MCI,MO,1540,117.0,643.0,19.0
34331,2012,5,5,OO,MCI,MO,1540,117.0,643.0,39.0
34332,2012,5,3,OO,MCI,MO,1540,117.0,643.0,3.0
34333,2012,5,1,OO,MCI,MO,1540,117.0,643.0,3.0
34334,2012,5,4,OO,MCI,MO,1540,117.0,643.0,44.0
34335,2012,5,5,OO,MCI,MO,1540,117.0,643.0,3.0
34336,2012,5,4,OO,MCI,MO,1540,117.0,643.0,2.0
34337,2012,5,1,OO,MCI,MO,1540,117.0,643.0,13.0
34338,2012,5,7,OO,MCI,MO,1540,117.0,643.0,18.0
34339,2012,5,2,OO,MCI,MO,1540,117.0,643.0,11.0
34340,2012,5,7,OO,MCI,MO,1540,117.0,643.0,1.0
34341,2012,5,5,OO,MCI,MO,1540,117.0,643.0,1.0
34342,2012,5,4,OO,MCI,MO,1540,117.0,643.0,2.0
34343,2012,5,4,OO,MCI,MO,1540,117.0,643.0,8.0
34344,2012,5,3,OO,MCI,MO,1540,117.0,643.0,11.0
34345,2012,5,2,OO,MCI,MO,1540,117.0,643.0,20.0
34346,2012,5,4,OO,MCI,MO,1540,117.0,643.0,4.0
34347,2012,5,2,OO,MCI,MO,1540,117.0,643.0,4.0
34348,2012,5,1,OO,MCI,MO,1540,117.0,643.0,5.0
34349,2012,5,3,OO,ATL,GA,1744,126.0,689.0,18.0
34350,2012,5,3,OO,ATL,GA,1744,126.0,689.0,12.0
34351,2012,5,3,OO,ATL,GA,1744,126.0,689.0,14.0
34352,2012,5,6,OO,STL,MO,1744,120.0,667.0,4.0
34353,2012,5,6,OO,STL,MO,1744,120.0,667.0,6.0
34354,2012,5,1,OO,ATL,GA,1140,126.0,689.0,1.0
34355,2012,5,4,OO,ATL,GA,1140,126.0,689.0,4.0
34356,2012,5,1,OO,ATL,GA,1140,126.0,689.0,5.0
34357,2012,5,4,OO,ATL,GA,1140,126.0,689.0,4.0
34358,2012,5,5,OO,ATL,GA,1140,126.0,689.0,28.0
34359,2012,5,1,OO,ATL,GA,1140,126.0,689.0,9.0
34360,2012,5,2,OO,CLT,NC,1015,147.0,912.0,8.0
34361,2012,5,4,OO,CLT,NC,1015,147.0,912.0,64.0
34362,2012,5,2,OO,MCI,MO,1253,117.0,643.0,53.0
34363,2012,5,3,OO,MCI,MO,1253,117.0,643.0,2.0
34364,2012,5,2,OO,MCI,MO,1253,117.0,643.0,7.0
