,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ARR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
115,2008,3,4,AA,IAH,TX,ORD,IL,1305,1540,925.0,0,0,0,0,1
116,2008,3,1,AA,IAH,TX,ORD,IL,1305,1540,925.0,0,0,1,0,1
117,2008,3,3,AA,IAH,TX,ORD,IL,1305,1540,925.0,0,0,1,0,1
118,2008,3,2,AA,IAH,TX,ORD,IL,1305,1540,925.0,0,0,1,0,1
119,2008,3,4,AA,IAH,TX,ORD,IL,1305,1540,925.0,0,0,1,0,1
120,2008,3,7,AA,IAH,TX,ORD,IL,1305,1540,925.0,0,0,1,0,1
121,2008,3,6,AA,IAH,TX,DFW,TX,1415,1525,224.0,0,0,1,0,1
122,2008,3,2,AA,IAH,TX,MIA,FL,600,910,964.0,0,0,1,0,0
123,2008,3,5,AA,IAH,TX,MIA,FL,600,910,964.0,1,0,1,0,0
124,2008,3,3,AA,IAH,TX,MIA,FL,600,910,964.0,1,0,1,0,0
125,2008,3,1,AA,IAH,TX,MIA,FL,1045,1400,964.0,0,0,1,0,1
126,2008,3,4,AA,IAH,TX,MIA,FL,1045,1400,964.0,0,0,1,0,1
127,2008,3,5,AA,IAH,TX,MIA,FL,1045,1400,964.0,1,0,1,0,1
128,2008,3,7,AA,IAH,TX,MIA,FL,1045,1400,964.0,0,0,1,0,1
129,2008,3,1,AA,IAH,TX,MIA,FL,1045,1400,964.0,0,1,1,0,1
130,2008,3,5,AA,IAH,TX,MIA,FL,1045,1400,964.0,0,0,1,0,1
131,2008,3,6,AA,IAH,TX,MIA,FL,1045,1400,964.0,0,0,1,0,0
132,2008,3,4,AA,IAH,TX,MIA,FL,1045,1400,964.0,0,0,1,0,1
133,2008,3,6,AA,IAH,TX,MIA,FL,1045,1400,964.0,1,0,1,0,0
134,2008,3,5,AA,IAH,TX,MIA,FL,1045,1400,964.0,0,0,1,0,1
135,2008,3,7,AA,IAH,TX,MIA,FL,1045,1400,964.0,0,0,1,0,0
